folder,url,has_logo,brand_matched,brand_confidence,domain_brand_mismatch,has_login_elements,has_password_field,page_has_security_indicators,image_quality_score,logo_size_proportion,logo_position_typical,used_gpt_detection,gpt_confidence,is_crp,domain_match_score,phish_score
designfitters.com,http://designfitters.com/poster/adobe,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eitfirst.com,http://eitfirst.com/zoom-inf2o28122/appsuite,1.0,1.0,0.9615207314491272,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
netflix.login-update.again-member.com,http://netflix.login-update.again-member.com/Files/Login.php,1.0,1.0,0.9850269556045532,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
baxterchidev.com,http://baxterchidev.com/escrow-cd/onedrive-RD46,1.0,1.0,0.9691343903541565,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
distinctfreight.co.zw,http://distinctfreight.co.zw/fgjj/PDFFILE/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ailsd.duckdns.org,https://ailsd.duckdns.org/at/attpho/index.html,1.0,1.0,0.8742802143096924,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9dollarsintothousands.com,http://9dollarsintothousands.com/wp-includes/Text/Diff/Engine/wp-content/Login.htm,1.0,1.0,0.9395684003829956,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.argumentculture.com,http://www.argumentculture.com/survey/sf43ee33/source=12891/subid=e:imcw5avqpcvdcy59ttdd-vtjf4nyumb3jl1gvlnkr1s&subid2=morganintown.com&subid3=e:yo-rq4q8weazhx5ep9r_mw&subid4=freenet.de&firstname=klaus&surname=silbernagl&city=untermeitingen&email=jackdavis@eureliosollutions.com/pid=19,1.0,1.0,0.9328840374946594,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my-type.nichost.ru,http://my-type.nichost.ru/includes/www.netflix.com/desktop/conta/inicio119290181912.php?tork=0YWK9L3O0YWK-7VES-0YWK7VES7VES-3Z667VES,1.0,1.0,0.9838655591011047,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
caviarkelp.com_duplicate,http://caviarkelp.com/adobe/acrobat/error.php,1.0,1.0,0.9524698853492737,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
act-fire.kz,http://act-fire.kz/llehsd/trider/lia/oj/index.htm,1.0,1.0,0.9683998823165894,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
dewaltweedeaterguide.com,http://dewaltweedeaterguide.com/drop/Dropbox/wp-incllude/,1.0,1.0,0.9581576585769653,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
about.facebook-page.business-id-145654234324234.com,https://about.facebook-page.business-id-145654234324234.com/,1.0,1.0,0.9832494258880615,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
solutionsksa.com,http://solutionsksa.com/wp-content/uploads/2020/login.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m-secure-facebook.id4546666-listing.com,http://m-secure-facebook.id4546666-listing.com/,1.0,1.0,0.9832494258880615,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.bossoillwell.com,https://www.bossoillwell.com/good/showmessaget/202,1.0,1.0,0.8943960666656494,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lplatinum.ru,http://lplatinum.ru/includes/class/651/page.php,1.0,1.0,0.9489090442657471,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
canblog.co.za,http://canblog.co.za/jk/gfilepro/SP12/SP/4CAl5XULIRMFsYEx9S0Pi6zT_7Z2Jr&wbkofO3vDGn1VeHch8BymNtdWaQK/personal.php?loqln=sbmit&id=6098c1092cc982e462f97eb1afde21&session=a17f6e1987a14b16a3c87c4093fb3177,1.0,1.0,0.9422795176506042,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truluv.ca,http://truluv.ca/uhuru/No_cap/FBG/,1.0,1.0,0.9638068675994873,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upgd.ddns.net,https://upgd.ddns.net/bv/index.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.pubgmobile.pubgevents2020.com,https://mail.pubgmobile.pubgevents2020.com/login/facebook/,1.0,1.0,0.9690105319023132,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
elmerfortreasurer.org,http://elmerfortreasurer.org/prime/ref=nav_tooltip_redirect/137-2593022-9415216,1.0,1.0,0.9338812232017517,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petrogulf.com.kw_duplicate,http://petrogulf.com.kw/wp-admin/sharefile/Adobe/Adobe/pdf-cloud-sharing/,1.0,1.0,0.9507173895835876,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.churrascariameinhaus.com.br,http://www.churrascariameinhaus.com.br/novosite/respondi/compte/verifier/Apple.fr/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supercentroelfuerte.com,http://supercentroelfuerte.com/P2Y9ZjEmYW1wO2w9ZSZhbXA7aT0zMDQ2NzQma2V5PTA2Njk4ODM=,1.0,1.0,0.9544453024864197,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
dropbox.bilgenart.com,http://dropbox.bilgenart.com/374f8469815d864b0a9aa36eec85795f,1.0,1.0,0.9677457809448242,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
tamilexim.club,https://tamilexim.club/wp-content/plugins/aaaaa/sitekey.go.html,1.0,1.0,0.9541184306144714,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
stluciafloral.com,http://stluciafloral.com/wp-includes/SimplePie/Content/Adobe_page.html,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
textlifestylerookiec.gq_duplicate,https://textlifestylerookiec.gq/documenteOview/rvqjseptt66izwsmtj5rwj6k.php,1.0,1.0,0.9830043315887451,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
duiliobozic.000webhostapp.com,http://duiliobozic.000webhostapp.com/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fb.com.markeetplace.us,http://fb.com.markeetplace.us/,1.0,1.0,0.9441148042678833,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
srisawarakrabi.com,https://srisawarakrabi.com/a/att/index.html,1.0,1.0,0.8999694585800171,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
login.netflix.self-funding-membership.com,https://login.netflix.self-funding-membership.com/Files/Login.php,1.0,1.0,0.9850269556045532,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
bluebonneths-web-inv.tk,https://bluebonneths-web-inv.tk/adobe/PDF/security,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuyzg65y4l.projects.webpages.one,https://tuyzg65y4l.projects.webpages.one/,1.0,1.0,0.9871599078178406,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
vanprint.am,http://vanprint.am/wp-admin/includes/Alibaba.com/Login.htm,1.0,1.0,0.9372743964195251,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
maciel.med.br,http://maciel.med.br/wp-includes/images/up/form/index.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cgi.ebay.de.annas.id,http://cgi.ebay.de.annas.id/,1.0,1.0,0.9698981642723083,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
pa-per-doc.ew.r.appspot.com,https://pa-per-doc.ew.r.appspot.com/,1.0,1.0,0.9725617170333862,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
careeresl.com,http://careeresl.com/adobe/adobe/index.php?email=damon@maxforklift.com,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.adobereader.cloud_duplicate,http://www.adobereader.cloud/docushare/,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ebay-sellers-promotion.free-listings-starting-today-02.live,https://ebay-sellers-promotion.free-listings-starting-today-02.live/,1.0,1.0,0.9646577835083008,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
orasasaaoskset.tk,https://orasasaaoskset.tk/__MACOSX/Comingsoon/sec/nsw%202/data/UntitledNotebook1.html?run=login_cmd&statuts=f17ca2c829680ada2fec9fc87bc5f606d91e8feca2b93d75682e1ec28b16a841,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adobe-docs.000webhostapp.com,https://adobe-docs.000webhostapp.com/,1.0,1.0,0.9566388726234436,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.livingwagenyc.org,http://www.livingwagenyc.org/files/poster/scan/pdfonline,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signnln-eboy.de,https://signnln-eboy.de/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,1.0,1.0,0.976044237613678,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
areczpso.000webhostapp.com,https://areczpso.000webhostapp.com/login.htm,1.0,1.0,0.9674819111824036,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
thedelaneyseniorliving-web-doc.tk,http://thedelaneyseniorliving-web-doc.tk/adobe/email/security,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allpropertyall.com,https://allpropertyall.com/food/BOA/qes.php,1.0,1.0,0.9914702773094177,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
realestate-agent.page4803184746.com,http://realestate-agent.page4803184746.com/,1.0,1.0,0.9607303142547607,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
orthotruth.com_duplicate,http://orthotruth.com/wp-content/upgrade/applekeystoreKey6781688ltunesconnectkey8913/login/billingaddress.php,1.0,1.0,0.9784153699874878,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
bluebonneths-web-doc.ga_duplicate,https://bluebonneths-web-doc.ga/adobe/email/security,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.artesacracremona.it,http://www.artesacracremona.it/ionos/login_error.php?session55be87f9ea2228,1.0,1.0,0.9125560522079468,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
m.g2234.com,http://m.g2234.com/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paramounthcla-online-pdf-doc.ml,https://paramounthcla-online-pdf-doc.ml/adobe/pdf/service,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.orthotruth.com,http://mail.orthotruth.com/wp-content/upgrade/applekeystoreKey6781688ltunesconnectkey8913/login/,1.0,1.0,0.9221504926681519,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
rac3dspbd.com_duplicate,https://rac3dspbd.com/boa/bankofamerica/d46f48c5/overviewshn.php?cmd=_account-details&session=9b4aae7ebdadd7f4f0632e727a4a59dd&dispatch=51c0187cf7908812037f7507a18e0f5f3ccab187,1.0,1.0,0.8812807202339172,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
clgdelivers-auth.ml,http://clgdelivers-auth.ml/adobe/email/security,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dresdenrestaurant.xyz,https://dresdenrestaurant.xyz/gordon/One-Drive-Arab/One-Drive-Arab/oneddrive/index.php,1.0,1.0,0.9636692404747009,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
techvelty.com,http://techvelty.com/wp-includes/widgets/contact/Login/complete.php,1.0,1.0,0.9876646995544434,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
municastilla.gob.pe,https://municastilla.gob.pe/biblioteca/slider/css/tmp/bofmerica/inf-card.php,1.0,1.0,0.964614748954773,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.adobereader.cloud,http://www.adobereader.cloud/docushare/login2.php?33e26e1599769202706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paperearn.com,https://paperearn.com/wp-includes/ionos/message/cmd-login=ca34bf1005b905c9f32588e9cf821582/validate.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj&email=,1.0,1.0,0.9800562858581543,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
alfazzaland.com,http://alfazzaland.com/wp-content/plugins/lnc/lnc/ticket/fdf4111d586f5e286279b9d66/complete.php?ip=129.232.167.211,1.0,1.0,0.9848504662513733,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbkrelamarketplace.reealtorpropeertys.us_duplicate,https://fbkrelamarketplace.reealtorpropeertys.us/view-signin.php?facebook_com=&mUniqueID=629148641,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bit.do,http://bit.do/fHhng,1.0,1.0,0.9689464569091797,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
mail.sofia.ai,http://mail.sofia.ai/wp/alibaba/vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc.php,1.0,1.0,0.9582023620605469,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
presente.pubguc.world,http://presente.pubguc.world/,1.0,1.0,0.9876076579093933,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
middough-auth.gq,http://middough-auth.gq/adobe/email/security,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m.4everproxy.com,http://m.4everproxy.com/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tL2xvZ2luLnBocD9uZXh0PWh0dHBzJTNBJTJGJTJGbW9iaWxlLmZhY2Vib29rLmNvbSUyRm5vdGlmaWNhdGlvbnMucGhwJTNGcmVmX2NvbXBvbmVudCUzRG1iYXNpY19ob21lX2hlYWRlciUyNnJlZl9wYWdlJTNEJTI1MkZ3YXAlMjUyRmhvbWUucGhwJTI2cmVmaWQlM0Q3JnJlZnNyYz1odHRwcyUzQSUyRiUyRm1vYmlsZS5mYWNlYm9vay5jb20lMkZub3RpZmljYXRpb25zLnBocCZyZWZpZD03JnJlZl9jb21wb25lbnQ9bWJhc2ljX2hvbWVfaGVhZGVyJl9yZHI-,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peterlarsenpan.de,http://peterlarsenpan.de/ms/Adobe1/Adobe1,1.0,1.0,0.9293224811553955,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35.188.36.185,http://35.188.36.185/facebook/27-03-2020/facebook.com/website,1.0,1.0,0.9914958477020264,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
marketplace-43742323.com,http://marketplace-43742323.com/,1.0,1.0,0.894515335559845,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
thedelaneyseniorliving-web-doc.ml,http://thedelaneyseniorliving-web-doc.ml/adobe/email/security,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shadetreetechnology.com_duplicate,http://shadetreetechnology.com/V4/validation/e205674e4a48487c35feb5d1abf2423f,1.0,1.0,0.9540637135505676,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
office.com.office365.psfc-o365.skyhigh8831.myshn.net,http://office.com.office365.psfc-o365.skyhigh8831.myshn.net/,1.0,1.0,0.9448806643486023,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conforta.me,http://conforta.me/wp99/wp-content/Apple-ID.html,1.0,1.0,0.9362404346466064,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
viewmyphotos.plantarinapoli.com,http://viewmyphotos.plantarinapoli.com/error.php,1.0,1.0,0.9524698853492737,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
paterehab-pdf-doc.ml,https://paterehab-pdf-doc.ml/adobe/pdf/service,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krim-transfer.ru,http://krim-transfer.ru/document/adobe/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
limasierraranch.com,http://limasierraranch.com/u/att/index.html,1.0,1.0,0.9222193956375122,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ekofuel.org,http://ekofuel.org/god/pdf%20manual/index.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
magischer-garten.de,http://magischer-garten.de/modules/jmsslider/views/img/layers/none/post/china/logistic/intraship/emss.php?l=_jehfuq_vjoxk0qwhtogydw1774256418,1.0,1.0,0.9441666603088379,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
serv-acamai.com,http://serv-acamai.com/1und1/de/index.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zhw.aba.vg,http://zhw.aba.vg/,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
