folder_name,url,phish_category,phish_score
zildjian.com,https://zildjian.com,1,0.6666666666666666
zvpn.me,https://zvpn.me,0,0.3333333333333333
ikarus.de,https://ikarus.de,1,0.5
adminbox.eu,https://adminbox.eu,0,0.0
handheldlegend.com,https://handheldlegend.com,1,0.5
gsa-online.de,https://gsa-online.de,1,0.5
kaloricketabulky.cz,https://kaloricketabulky.cz,1,0.5
kagedmuscle.com,https://kagedmuscle.com,1,0.5
iknowthatgirl.com,http://iknowthatgirl.com,1,0.5
adea.org,https://adea.org,1,0.5
instajoo.ir,https://instajoo.ir,1,0.5
jw2019.org,https://jw2019.org,1,0.6666666666666666
innocigs.com,https://innocigs.com,1,0.5
k12teacherstaffdevelopment.com,https://k12teacherstaffdevelopment.com,1,0.5
admireme.vip,https://admireme.vip,1,0.5
affiliatemarketingdude.com,https://affiliatemarketingdude.com,0,0.3333333333333333
hardwarestore.com,http://hardwarestore.com,1,0.5
iliadint.com,https://iliadint.com,1,0.6666666666666666
juegosfull5.com,http://juegosfull5.com,0,0.0
zong.com.pk,https://zong.com.pk,1,0.5
kalashnikov.ru,https://kalashnikov.ru,1,0.5
affiliatesummit.com,https://affiliatesummit.com,1,0.6666666666666666
ilboursa.com,https://ilboursa.com,1,0.6666666666666666
admit-one.eu,https://admit-one.eu,1,0.5
kainos.com,http://kainos.com,1,0.5
zylom.com,https://zylom.com,1,0.5
gs1.org,https://gs1.org,1,0.5
gsu.edu.tr,https://gsu.edu.tr,1,0.5
aetnavision.com,https://aetnavision.com,0,0.16666666666666666
1d4chan.org,https://1d4chan.org,0,0.3333333333333333
gtihandbook.com,https://gtihandbook.com,1,0.5
inogen.com,http://inogen.com,1,0.5
zoho.in,https://zoho.in,1,0.5
hausbau-forum.de,https://hausbau-forum.de,1,0.6666666666666666
harfetaze.com,https://harfetaze.com,1,0.5
3riversfcu.net,https://3riversfcu.net,0,0.3333333333333333
julesjordan.com,https://julesjordan.com,1,0.5
harborfreight.com,https://harborfreight.com,1,0.5
zoominformatica.com,https://zoominformatica.com,1,0.5
addyp.com,https://addyp.com,1,0.5
inmarsat.com,http://inmarsat.com,1,0.5
groupexpro.com,https://groupexpro.com,1,0.5
gruenderlexikon.de,https://gruenderlexikon.de,1,0.5
harrypotterplatform934.com,https://harrypotterplatform934.com,1,0.5
zimanclix.com,https://zimanclix.com,0,0.16666666666666666
jumpcloud.com,https://jumpcloud.com,1,0.5
affinityspotlight.com,https://affinityspotlight.com,1,0.5
adsblue.com,https://adsblue.com,1,0.5
iita.org,http://iita.org,1,0.5
instalki.pl,https://instalki.pl,1,0.5
zohosites.com,https://zohosites.com,1,0.6666666666666666
growveg.com,https://growveg.com,1,0.5
adf.ly,https://adf.ly,1,0.6666666666666666
4camping.cz,https://4camping.cz,1,0.6666666666666666
aerocrs.com,https://aerocrs.com,1,0.5
groworganic.com,https://groworganic.com,1,0.5
afa.com.ar,http://afa.com.ar,1,0.5
group.com,http://group.com,1,0.5
adsciti.com,http://adsciti.com,1,0.5
grouptkt.com,https://grouptkt.com,0,0.3333333333333333
hammer-heimtex.de,http://hammer-heimtex.de,1,0.6666666666666666
zire20.ir,https://zire20.ir,1,0.5
zoneedit.com,http://zoneedit.com,1,0.5
iitbhu.ac.in,https://iitbhu.ac.in,0,0.0
harrypottershop.com,http://harrypottershop.com,1,0.5
gskpro.com,https://gskpro.com,1,0.5
kamera-express.nl,https://kamera-express.nl,1,0.6666666666666666
inmotionnow.com,http://inmotionnow.com,1,0.5
gtcc.edu,https://gtcc.edu,1,0.5
zuowen.com,https://zuowen.com,0,0.0
workflowmax.com,https://workflowmax.com,1,0.5
harmonytx.org,https://harmonytx.org,1,0.5
inspiredhousehold.com,https://inspiredhousehold.com,1,0.5
adler.edu,https://adler.edu,0,0.0
afftrack.com,https://afftrack.com,0,0.3333333333333333
juriscorrespondente.com.br,https://juriscorrespondente.com.br,1,0.5
3point.dk,https://3point.dk,1,0.5
gronze.com,https://gronze.com,1,0.6666666666666666
zoodel.com,https://zoodel.com,1,0.5
gsconto.com,https://gsconto.com,1,0.5
znanieavto.ru,https://znanieavto.ru,1,0.5
zunal.com,https://zunal.com,0,0.16666666666666666
gsmr.org,https://gsmr.org,0,0.3333333333333333
aeroleads.com,https://aeroleads.com,1,0.5
1academy.pro,https://1academy.pro,1,0.6666666666666666
insidejapantours.com,https://insidejapantours.com,0,0.0
insidebitcoins.com,https://insidebitcoins.com,1,0.5
handsonaswegrow.com,https://handsonaswegrow.com,1,0.5
yola.com,https://yola.com,0,0.16666666666666666
grouphigh.com,http://grouphigh.com,1,0.5
3rdcc.org,http://3rdcc.org,1,0.5
happyelements.com,http://happyelements.com,0,0.3333333333333333
4cash.me,https://4cash.me,1,0.5
kaleyra.com,https://kaleyra.com,1,0.5
kamdou.net,https://kamdou.net,1,0.5
adenandanais.com,http://adenandanais.com,1,0.5
harborcompliance.com,http://harborcompliance.com,1,0.5
ikea.in,http://ikea.in,1,0.5
adnose.com,https://adnose.com,1,0.5
zoho.com.cn,https://zoho.com.cn,0,0.16666666666666666
happypancake.fi,https://happypancake.fi,0,0.3333333333333333
juegosxachicas.com,https://juegosxachicas.com,1,0.5
wpmanageninja.com,https://wpmanageninja.com,1,0.5
insidetracker.com,http://insidetracker.com,1,0.5
adinplay.com,https://adinplay.com,0,0.16666666666666666
hatelabo.jp,https://hatelabo.jp,0,0.0
afloral.com,http://afloral.com,1,0.5
grotal.com,https://grotal.com,1,0.5
guao.org,https://guao.org,1,0.5
grow.com,http://grow.com,1,0.5
insel-travel.de,https://insel-travel.de,1,0.6666666666666666
aetherhub.com,https://aetherhub.com,1,0.6666666666666666
affiliated-business.com,https://affiliated-business.com,1,0.8333333333333334
zipp.com,https://zipp.com,1,0.5
gscq.me,http://gscq.me,0,0.3333333333333333
gsmsolution.org,https://gsmsolution.org,1,0.5
adiyaman.edu.tr,https://adiyaman.edu.tr,1,0.5
harryrosen.com,https://harryrosen.com,1,0.5
g-star.com,https://g-star.com,1,0.6666666666666666
adl.org,https://adl.org,1,0.5
zoowoman.website,https://zoowoman.website,1,0.6666666666666666
justpark.com,https://justpark.com,1,0.5
zooplus.pt,https://zooplus.pt,1,0.5
haude.at,https://haude.at,1,0.6666666666666666
zimbio.com,https://zimbio.com,1,0.5
instagram01.ru,https://instagram01.ru,1,0.5
zzstep.com,https://zzstep.com,0,0.0
illy.com,http://illy.com,1,0.5
gsmarena.com,https://gsmarena.com,1,0.6666666666666666
yelp.com.mx,http://yelp.com.mx,1,0.5
ink-market.ru,https://ink-market.ru,1,0.6666666666666666
guebs.com,https://guebs.com,1,0.6666666666666666
zurple.com,https://zurple.com,1,0.5
kanopy.com,https://kanopy.com,1,0.6666666666666666
harpercollege.edu,https://harpercollege.edu,1,0.5
grube.de,http://grube.de,1,0.5
harpersbazaararabia.com,https://harpersbazaararabia.com,1,0.5
yelp.com,http://yelp.com,1,0.5
grodno.in,http://grodno.in,1,0.5
groupastrolog.ru,https://groupastrolog.ru,1,0.5
justwravel.com,https://justwravel.com,1,0.6666666666666666
haraj.com,https://haraj.com,1,0.5
admetix.com,https://admetix.com,1,0.5
1blu.de,http://1blu.de,1,0.5
appletuan.com,https://appletuan.com,0,0.16666666666666666
kamuitracker.com,https://kamuitracker.com,1,0.5
grupo.jp,https://grupo.jp,1,0.6666666666666666
harrisfarm.com.au,http://harrisfarm.com.au,1,0.5
administrator.de,http://administrator.de,1,0.5
grubgrade.com,https://grubgrade.com,1,0.5
yelp.com.tw,http://yelp.com.tw,1,0.5
addyoursex.com,https://addyoursex.com,1,0.6666666666666666
juniqe.fr,https://juniqe.fr,1,0.5
kantarmedia.com,http://kantarmedia.com,1,0.5
insportline.hu,https://insportline.hu,1,0.5
afkmods.com,https://afkmods.com,1,0.6666666666666666
1cupis.ru,https://1cupis.ru,1,0.5
admissionhelp.com,https://admissionhelp.com,1,0.6666666666666666
workday.com,https://workday.com,1,0.5
ilikephp.ir,https://ilikephp.ir,1,0.5
gtja.com,https://gtja.com,0,0.0
gsmfastest.com,https://gsmfastest.com,1,0.5
hautestock.co,https://hautestock.co,1,0.5
inkstation.com.au,https://inkstation.com.au,1,0.5
gruene.de,https://gruene.de,1,0.5
insidermonkey.com,https://insidermonkey.com,1,0.5
groundai.com,https://groundai.com,1,0.5
gsm-egypt.com,https://gsm-egypt.com,1,0.8333333333333334
inpressco.com,https://inpressco.com,0,0.3333333333333333
affinitycu.ca,https://affinitycu.ca,1,0.5
yelp.es,https://yelp.es,1,0.5
justapinch.com,https://justapinch.com,1,0.5
aepdc.ir,https://aepdc.ir,0,0.0
harman.com,http://harman.com,1,0.5
gtaforums.com,https://gtaforums.com,1,0.6666666666666666
ilerna.es,https://ilerna.es,1,0.5
zurich.com.my,https://zurich.com.my,1,0.5
yondemill.jp,http://yondemill.jp,1,0.5
zpn.im,https://zpn.im,1,0.5
judge.me,https://judge.me,1,0.5
juventusnews24.com,https://juventusnews24.com,1,0.5
zkoss.org,https://zkoss.org,1,0.5
gsmsandwich.com.ph,https://gsmsandwich.com.ph,1,0.5
adsbridge.com,https://adsbridge.com,1,0.5
zwangsversteigerung.de,https://zwangsversteigerung.de,1,0.5
jungle.world,https://jungle.world,1,0.5
yellowpagesvn.com,https://yellowpagesvn.com,1,0.5
harempants.com,https://harempants.com,1,0.5
han-be.com,https://han-be.com,0,0.16666666666666666
afiatbazar.com,https://afiatbazar.com,1,0.5
adlandpro.com,http://adlandpro.com,1,0.5
kantapaikka.net,https://kantapaikka.net,1,0.5
grip6.com,https://grip6.com,1,0.5
gsn.com,https://gsn.com,0,0.3333333333333333
juicestore.com,https://juicestore.com,1,0.5
4changeenergy.com,https://4changeenergy.com,1,0.5
aeworld.com,https://aeworld.com,1,0.5
afeka.ac.il,https://afeka.ac.il,1,0.5
hattrick-youthclub.org,https://hattrick-youthclub.org,1,0.8333333333333334
grist.org,https://grist.org,1,0.5
