folder,url,has_logo,brand_matched,brand_confidence,domain_brand_mismatch,has_login_elements,has_password_field,page_has_security_indicators,image_quality_score,logo_size_proportion,logo_position_typical,used_gpt_detection,gpt_confidence,is_crp,domain_match_score,phish_score
textlifestylerookiec.gq_duplicate,https://textlifestylerookiec.gq/documenteOview/rvqjseptt66izwsmtj5rwj6k.php,1.0,1.0,0.9830043911933899,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
evydence-bijoux.fr,http://evydence-bijoux.fr/modules/blockadvertising/em-com2p2,1.0,1.0,0.9619196057319641,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
fb.com.markeetplace.us,http://fb.com.markeetplace.us/,1.0,1.0,0.9441145658493042,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
srisawarakrabi.com,https://srisawarakrabi.com/a/att/index.html,1.0,1.0,0.8999694585800171,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
tuyzg65y4l.projects.webpages.one,https://tuyzg65y4l.projects.webpages.one/,1.0,1.0,0.987159788608551,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
vanprint.am,http://vanprint.am/wp-admin/includes/Alibaba.com/Login.htm,1.0,1.0,0.9372743964195251,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hunckir.tk,https://hunckir.tk/lpe/nsw/data/,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cgi.ebay.de.annas.id,http://cgi.ebay.de.annas.id/,1.0,1.0,0.9698979258537292,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
pa-per-doc.ew.r.appspot.com,https://pa-per-doc.ew.r.appspot.com/,1.0,1.0,0.9725617170333862,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ebay-sellers-promotion.free-listings-starting-today-02.live,https://ebay-sellers-promotion.free-listings-starting-today-02.live/,1.0,1.0,0.964657723903656,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
indataxistnd.com,http://indataxistnd.com/wake/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signnln-eboy.de,https://signnln-eboy.de/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,1.0,1.0,0.9760443568229675,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
homeinternational.mk,https://homeinternational.mk/ciask/,1.0,1.0,0.9444319009780884,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
areczpso.000webhostapp.com,https://areczpso.000webhostapp.com/login.htm,1.0,1.0,0.9674819111824036,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.out365officeit.com,http://www.out365officeit.com/.office/oneddrive/,1.0,1.0,0.9638069272041321,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.oohlalasings.com,https://www.oohlalasings.com/redir/MsgCentre/msgLists/?ID=nobody@mycraftmail.com,1.0,1.0,0.9062622785568237,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
allpropertyall.com,https://allpropertyall.com/food/BOA/qes.php,1.0,1.0,0.9914703369140625,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
realestate-agent.page4803184746.com,http://realestate-agent.page4803184746.com/,1.0,1.0,0.9607299566268921,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
orthotruth.com_duplicate,http://orthotruth.com/wp-content/upgrade/applekeystoreKey6781688ltunesconnectkey8913/login/billingaddress.php,1.0,1.0,0.9784154295921326,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.artesacracremona.it,http://www.artesacracremona.it/ionos/login_error.php?session55be87f9ea2228,1.0,1.0,0.9125562310218811,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ilikeyourhair.com,https://ilikeyourhair.com/de/cgi/login?m=abuse@ionos.com,1.0,1.0,0.9292179346084595,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
m.g2234.com,http://m.g2234.com/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.orthotruth.com,http://mail.orthotruth.com/wp-content/upgrade/applekeystoreKey6781688ltunesconnectkey8913/login/,1.0,1.0,0.9221503138542175,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
rac3dspbd.com_duplicate,https://rac3dspbd.com/boa/bankofamerica/d46f48c5/overviewshn.php?cmd=_account-details&session=9b4aae7ebdadd7f4f0632e727a4a59dd&dispatch=51c0187cf7908812037f7507a18e0f5f3ccab187,1.0,1.0,0.8812806010246277,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.tshirt-factory.eu,https://www.tshirt-factory.eu/signin.eBayISAPIdllSignInde=https3A2F2Fwwwebayde2FM2mKundenservice1426Requested-redacted@email.html&data=02%7C01%7C%7Cca0416a513b743978db608d7eabe908d%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637235976492636866&sdata=BEQ%20iPRZbvxTB2Ow,1.0,1.0,0.9698979258537292,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
elmerfortreasurer.org_duplicate,http://elmerfortreasurer.org/gp/product/B004P1IZXE,1.0,1.0,0.9338812232017517,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tax-express.store,http://www.tax-express.store/email/go.jsp?rid=4d88cf69-94d0-4285-841c-0f05e62bc4a1&tid=8639&cid=15312&rid2=72461463-5612-452b-883c-2107dfd8a580,1.0,1.0,0.8938851952552795,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
dresdenrestaurant.xyz,https://dresdenrestaurant.xyz/gordon/One-Drive-Arab/One-Drive-Arab/oneddrive/index.php,1.0,1.0,0.9636692404747009,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
municastilla.gob.pe,https://municastilla.gob.pe/biblioteca/slider/css/tmp/bofmerica/inf-card.php,1.0,1.0,0.964614748954773,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
paperearn.com,https://paperearn.com/wp-includes/ionos/message/cmd-login=ca34bf1005b905c9f32588e9cf821582/validate.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj&email=,1.0,1.0,0.9800562262535095,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
fbkrelamarketplace.reealtorpropeertys.us_duplicate,https://fbkrelamarketplace.reealtorpropeertys.us/view-signin.php?facebook_com=&mUniqueID=629148641,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.shop-amazon.cloud,https://www.shop-amazon.cloud/,1.0,1.0,0.9687631130218506,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
bit.do,http://bit.do/fHhng,1.0,1.0,0.9689463376998901,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
buyguy.gb.net,https://buyguy.gb.net/wp-ATT/attlatestpage,1.0,1.0,0.922808051109314,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
roomedi.com,http://roomedi.com/sec/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?,1.0,1.0,0.9569167494773865,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
www.sta-group.ir,http://www.sta-group.ir/off/nsw/data/,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.satlantaspolresjepara.net,https://www.satlantaspolresjepara.net/bankofamerica/BOA/BOA/en/confirm_login.php,1.0,1.0,0.9706819653511047,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
mail.sofia.ai,http://mail.sofia.ai/wp/alibaba/vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc.php,1.0,1.0,0.9582025408744812,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
presente.pubguc.world,http://presente.pubguc.world/,1.0,1.0,0.9876075983047485,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
m.4everproxy.com,http://m.4everproxy.com/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tL2xvZ2luLnBocD9uZXh0PWh0dHBzJTNBJTJGJTJGbW9iaWxlLmZhY2Vib29rLmNvbSUyRm5vdGlmaWNhdGlvbnMucGhwJTNGcmVmX2NvbXBvbmVudCUzRG1iYXNpY19ob21lX2hlYWRlciUyNnJlZl9wYWdlJTNEJTI1MkZ3YXAlMjUyRmhvbWUucGhwJTI2cmVmaWQlM0Q3JnJlZnNyYz1odHRwcyUzQSUyRiUyRm1vYmlsZS5mYWNlYm9vay5jb20lMkZub3RpZmljYXRpb25zLnBocCZyZWZpZD03JnJlZl9jb21wb25lbnQ9bWJhc2ljX2hvbWVfaGVhZGVyJl9yZHI-,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ebay.co.uk.rovera.uk_duplicate,http://www.ebay.co.uk.rovera.uk/itm4518203916/?hash=item3b4277960c:g:QgcAAOSwmbReTmAP,1.0,1.0,0.9779501557350159,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35.188.36.185,http://35.188.36.185/facebook/27-03-2020/facebook.com/website,1.0,1.0,0.9914959073066711,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
marketplace-43742323.com,http://marketplace-43742323.com/,1.0,1.0,0.8945150375366211,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
shadetreetechnology.com_duplicate,http://shadetreetechnology.com/V4/validation/e205674e4a48487c35feb5d1abf2423f,1.0,1.0,0.954063892364502,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
office.com.office365.psfc-o365.skyhigh8831.myshn.net,http://office.com.office365.psfc-o365.skyhigh8831.myshn.net/,1.0,1.0,0.9448807239532471,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conforta.me,http://conforta.me/wp99/wp-content/Apple-ID.html,1.0,1.0,0.9362402558326721,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
krim-transfer.ru,http://krim-transfer.ru/document/adobe/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
limasierraranch.com,http://limasierraranch.com/u/att/index.html,1.0,1.0,0.9222190976142883,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
