folder,url,has_logo,brand_matched,brand_confidence,domain_brand_mismatch,has_login_elements,has_password_field,page_has_security_indicators,image_quality_score,logo_size_proportion,logo_position_typical,used_gpt_detection,gpt_confidence,is_crp,domain_match_score,phish_score
u7728649sf.ha004.t.justns.ru,http://u7728649sf.ha004.t.justns.ru/*/Caaa/b6307475b47c320a791d550e643d0193/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
messagerie-fr-c-credit-agricole.fr,https://messagerie-fr-c-credit-agricole.fr/FR/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donslan.com_duplicate,http://donslan.com/wp-content/plugins/sploitx/wp-source/hanmail/login.php?cmd=login_submit&id=c65ca6e4d81074c6e9247ad10b8af45ec65ca6e4d81074c6e9247ad10b8af45e&session=c65ca6e4d81074c6e9247ad10b8af45ec65ca6e4d81074c6e9247ad10b8af45e,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mooncarstereo.com,http://www.mooncarstereo.com/in/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allied.secured.services,http://allied.secured.services/desjardins/templates/transactions.php?lang=fre&confirmed=yes&customer_id=529c49f82ef11d471f961fce7a8ced5b67c8c381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nireuhzuz.net,http://nireuhzuz.net/IMPOTS-GOUV/FR-FR6963IMPOTSGOUV4/260727d91e326fbd68b5e86ac33e3957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
judithleoni.com,http://judithleoni.com/telecom-de/index.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operabythelake.com_duplicate,http://operabythelake.com/remi/daum/daum.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.consultax.cl,https://www.consultax.cl/thecrowngroup/tcwoodinc/u.php?l=DHl-dTracking_=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHto=,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cctruth.org,http://cctruth.org/-/telekom/magyar/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.yotton.ml,http://www.yotton.ml/equabanking.cz/IBS/otp.htm,1.0,1.0,0.9661927223205566,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
manligtharavfall.se_duplicate,http://manligtharavfall.se/agricole/3b52f/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impotsinfo.altervista.org,https://impotsinfo.altervista.org/wp-content/uploads/SUIVI-VOTRE.REMBOURSEMENT/www.impots.gouv.fr/www.impots.gouv.fr/file/imp-ghx333/send.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backendproject.com,https://backendproject.com/jimcol/btele,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yenikomshian.org_duplicate,http://yenikomshian.org/Ehsmomentum/jcroofingin/u.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spreadstyle.top,https://spreadstyle.top/billing/spsauth/verify.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cocuva.com,https://cocuva.com/onedrive/docusign/verification,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ebills.thetrissilent.com,http://ebills.thetrissilent.com/eBills/myemail-eBills.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
messagerie-fr-fr-credit-agricole.fr,http://messagerie-fr-fr-credit-agricole.fr/FR/2661ac5fa0c7770/region.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slanserlaga.com,https://slanserlaga.com/chase/chase/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4k.f5c.myftpupload.com,http://b4k.f5c.myftpupload.com/DCanal/DC/index.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
directaarquitetura.com,http://directaarquitetura.com/user/D2017HL/u.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotel.seotowebdesign.com,http://hotel.seotowebdesign.com/wp-includes/js/codemirror/im/espac/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radiafinity53.com,https://radiafinity53.com/wp-admin/chaseonline.com/chase/auth/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
art-hous.ru,http://art-hous.ru/cache/jw_sigpro,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leschosesavoir1.com,https://leschosesavoir1.com/wp/vraitax%20(2)/vraitax/tax/96322/tax/taxb/desj/index2.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nnilll9998.000webhostapp.com,https://nnilll9998.000webhostapp.com/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.eway.sm,http://www.eway.sm/wdle/dlre/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everestwebdevelopment.com_duplicate,http://everestwebdevelopment.com/bag/php/gdikl/daum,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bestravelor.co.il,http://bestravelor.co.il/wordpress/wp-admin/user/chase/ade2a1d1353e23090fd4ba68adad89bd,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.pure-edge.co.za,http://mail.pure-edge.co.za/dhl/my.dhl-com/my.dhl-com/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kooldawg.byethost31.com,http://kooldawg.byethost31.com/dota/login/caxLWZhMjUtNTE32145/627a7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.morrgroup.com,http://www.morrgroup.com/images/mydocusign.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.abdnepal.com,http://www.abdnepal.com/etigrade/ebill/login.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assurancemaladiesd.000webhostapp.com_duplicate,http://assurancemaladiesd.000webhostapp.com/amelis/ameliass/PortailAS/appmanager/PortailAS/amelipro/ifram1.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radiohits91.ml,https://radiohits91.ml/~gntcncum/D/H/L/EX-Press/document-/=46d37d3ffe90b3e56482e0726a2ff729cad88d5916aeb3e4a2a1d3c8889afd000dffdd18fe1509450bde3c1eebdef4be/tracking2.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a24assistance.rs,http://a24assistance.rs/gag/my.dhl-com/index.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voltergroup.info,http://voltergroup.info/daum/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tanias-accounting.co.za,https://tanias-accounting.co.za/includes/%EC%B5%9C%EC%8B%A0%20%EC%A0%95%EB%B3%B4/daaum_mail/login.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.credit-agricole-sercuripass-espace-compte.u857224qup.ha004.t.justns.ru,https://www.credit-agricole-sercuripass-espace-compte.u857224qup.ha004.t.justns.ru/compte/a853a6ce85a87143d6a33fb9568727d1/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.armcarrental.com,http://www.armcarrental.com/newequa/6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAF9TSURBVHhe7b0JoF1Vdf/otp.htm,1.0,1.0,0.9846929311752319,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
livingcolour.co.jp,https://livingcolour.co.jp/blog/Desjardins/ca/users/Login.ID-13142/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.monclovanews.com,https://www.monclovanews.com/spn/failure/?email=joongmae@hanmail.net,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albaraa-eg.com,http://albaraa-eg.com/kug/daum/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paytolink.co,http://paytolink.co/enol/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u855284qfg.ha004.t.justns.ru,https://u855284qfg.ha004.t.justns.ru/dfhkj/vcal/de578c722c16fad206c15b357207a497/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000p7l3.wcomhost.com,http://000p7l3.wcomhost.com/Ameli-Assurance/remboursement/login/iframe-page3.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ameli-account-connection.agip.net.pe_duplicate,https://ameli-account-connection.agip.net.pe/bc99ac1f4ce88cf/index.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
makemulher.com.br,https://makemulher.com.br/tele/btele/index.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.87.18.45,http://64.87.18.45/custom/fr/impots_final/e310f/acces.php?b4a0316bc46788cc4e40d823f6441958113101fe,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dairesanat.com,https://dairesanat.com/cache/tonline/usrs.php?claims=%7B%22id_token%22:%7B%22urn:telekom.com:all%22:%7B%22essential%22:true%7D%7D%7D&client_id=10LIVESAM30000004901AM200000000000000000&logout_uri=https://account.idm.telekom.com/account-manager/logout&nonce=563d9372867c&redirect_uri=https://account.idm.telekom.com/account-manager/openid_connect_login&response_type=code&state=36184e7e08e66&uri=https://accounts.login.idm.telekom.com/oauth2/auth?scope=openid,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma.naturealtree.com,http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confirmationimpot2.ddns.net_duplicate,https://confirmationimpot2.ddns.net/SERVICE-17F991REFIMPOT-CNTCT12/service-remboursementimpots/sms2.html,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
giaogasnhanh.com,https://giaogasnhanh.com/korea/Daum/Daum.html?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carlando.de,http://carlando.de/mambots/system/.dhl,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.taddepol.edu.hk,http://www.taddepol.edu.hk/wp-content/plugins/admin-menu-editor-pro/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doqan.de,https://doqan.de/ye/owa/oauth/logon/go/wp/accounts/?email=,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chase-authoririze.serveusers.com_duplicate,https://chase-authoririze.serveusers.com/myaccount/uploads/index.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=72&id=3576242359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.copya2print.cl,http://www.copya2print.cl/chase/eeeaa44c01d384cd30bf88b4848496c8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remboursementimpotsgouvfr2020.u855764qk9.ha004.t.justns.ru,http://remboursementimpotsgouvfr2020.u855764qk9.ha004.t.justns.ru/Particuliers-gouv/impots-gouv-2020/sms1.htm,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.yun.ir,http://www.yun.ir/z3wci7/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a152692.sibforms.com,https://8a152692.sibforms.com/serve/MUIEAHZIW0kLsSmJR8McNfBlaWHDCt_eKa9t9SNYgj1ekQXjLUkGeIFqdkd7pGV4BCH7FOpSeMXKArEX_O4n-CkSqgf-fHm-hJOCWQf_CGykq8QoQrHoMCjyHPXiUNSCoBszWQPfGuWrmhpaDlrzIokcTuiLR16ZL71OL1ROPwXakMroW7RLEcoLEigrXN1rkBb8tCJwnbb3QZLW,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donslan.com,http://donslan.com/wp-content/plugins/sploitx/wp-source/hanmail/login.php?cmd=login_submit&amp;amp,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vj-shah.com_duplicate,http://vj-shah.com/imag/login/a196bd7056c31036a36880187ea8e429/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bptpaffordableplots.com,https://bptpaffordableplots.com/particulier/acceder-a-mes-comptes/dcf819deb7bfc4d6c1b4df16e661d916/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mangalyavelneshwar.in,http://mangalyavelneshwar.in/PortailAS/01a53f09bbc91c5508a6d2ad616c2ec5/ifram1.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a24assistance.rs_duplicate,http://a24assistance.rs/ldc/my.dhl-com/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dutchiedutch.com,http://dutchiedutch.com/zel/indexx.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noleggiolungotermineprivati.net_duplicate,http://noleggiolungotermineprivati.net/agri/08a47/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aleenaenterprises.in,https://aleenaenterprises.in/ca/users/Login.ID-77139/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abdnepal.com,http://abdnepal.com/etigrade/ebill,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casace.org,http://casace.org/sites/default/files/audio/wp/client.id9870626653/credit.agricol/agri/c2c91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playarprint.com_duplicate,https://playarprint.com/chase/step2.php,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemad.org,http://cemad.org/web/wp-includes/js/eim/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.justlookapp.com_duplicate,http://www.justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/ef3b6d7e8dd8978baa83223e05b27f1a/remboursement.php,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saequity.com_duplicate,http://saequity.com/wp-includes/SimplePie/XML/~/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goldcoastships.com,https://goldcoastships.com/daum/daum/daaum/login.php?cmd=login_submit&id=72bc4eea12363704ce237c47642b3e1c72bc4eea12363704ce237c47642b3e1c&session=72bc4eea12363704ce237c47642b3e1c72bc4eea12363704ce237c47642b3e1c,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demotenigerian.co.za,http://demotenigerian.co.za/kgndmx/,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shophairproduct.com,http://shophairproduct.com/wp-content/themes/twentyfifteen/genericons/IMG,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotel.seotowebdesign.com_duplicate,http://hotel.seotowebdesign.com/wp-includes/js/codemirror/im/espac/sms.html,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccknf.000webhostapp.com,https://ccknf.000webhostapp.com/,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
