folder,url,phish_category,pred_target,matched_domain,siamese_conf
adenandanais.com,http://adenandanais.com,0,,,
harborcompliance.com,http://harborcompliance.com,0,,,
ikea.in,http://ikea.in,0,,,
adnose.com,https://adnose.com,0,,,
zoho.com.cn,https://zoho.com.cn,0,,,
happypancake.fi,https://happypancake.fi,0,,,
juegosxachicas.com,https://juegosxachicas.com,0,,,
wpmanageninja.com,https://wpmanageninja.com,0,,,
insidetracker.com,http://insidetracker.com,0,,,
adinplay.com,https://adinplay.com,0,,,
hatelabo.jp,https://hatelabo.jp,0,,,
afloral.com,http://afloral.com,0,,,
grotal.com,https://grotal.com,0,,,
guao.org,https://guao.org,0,,,
grow.com,http://grow.com,0,,,
insel-travel.de,https://insel-travel.de,0,,,
aetherhub.com,https://aetherhub.com,0,,,
affiliated-business.com,https://affiliated-business.com,0,,,
zipp.com,https://zipp.com,0,,,
gscq.me,http://gscq.me,0,,,
gsmsolution.org,https://gsmsolution.org,0,,,
adiyaman.edu.tr,https://adiyaman.edu.tr,0,,,
harryrosen.com,https://harryrosen.com,0,,,
g-star.com,https://g-star.com,0,,,
adl.org,https://adl.org,0,,,
zoowoman.website,https://zoowoman.website,0,,,
justpark.com,https://justpark.com,0,,,
zooplus.pt,https://zooplus.pt,0,,,
haude.at,https://haude.at,0,,,
zimbio.com,https://zimbio.com,0,,,
instagram01.ru,https://instagram01.ru,0,,,
zzstep.com,https://zzstep.com,0,,,
illy.com,http://illy.com,0,,,
gsmarena.com,https://gsmarena.com,0,,,
yelp.com.mx,http://yelp.com.mx,0,,,
ink-market.ru,https://ink-market.ru,0,,,
guebs.com,https://guebs.com,0,,,
zurple.com,https://zurple.com,0,,,
kanopy.com,https://kanopy.com,0,,,
harpercollege.edu,https://harpercollege.edu,0,,,
grube.de,http://grube.de,0,,,
harpersbazaararabia.com,https://harpersbazaararabia.com,0,,,
grodno.in,http://grodno.in,0,,,
groupastrolog.ru,https://groupastrolog.ru,0,,,
justwravel.com,https://justwravel.com,0,,,
haraj.com,https://haraj.com,0,,,
admetix.com,https://admetix.com,0,,,
1blu.de,http://1blu.de,0,,,
appletuan.com,https://appletuan.com,0,,,
kamuitracker.com,https://kamuitracker.com,0,,,
grupo.jp,https://grupo.jp,0,,,
harrisfarm.com.au,http://harrisfarm.com.au,0,,,
administrator.de,http://administrator.de,0,,,
grubgrade.com,https://grubgrade.com,0,,,
yelp.com.tw,http://yelp.com.tw,0,,,
addyoursex.com,https://addyoursex.com,0,,,
juniqe.fr,https://juniqe.fr,0,,,
kantarmedia.com,http://kantarmedia.com,0,,,
insportline.hu,https://insportline.hu,0,,,
afkmods.com,https://afkmods.com,0,,,
1cupis.ru,https://1cupis.ru,0,,,
admissionhelp.com,https://admissionhelp.com,0,,,
workday.com,https://workday.com,0,,,
ilikephp.ir,https://ilikephp.ir,0,,,
gtja.com,https://gtja.com,0,,,
gsmfastest.com,https://gsmfastest.com,0,,,
hautestock.co,https://hautestock.co,0,,,
inkstation.com.au,https://inkstation.com.au,0,,,
gruene.de,https://gruene.de,0,,,
insidermonkey.com,https://insidermonkey.com,0,,,
groundai.com,https://groundai.com,0,,,
gsm-egypt.com,https://gsm-egypt.com,0,,,
inpressco.com,https://inpressco.com,0,,,
affinitycu.ca,https://affinitycu.ca,0,,,
yelp.es,https://yelp.es,0,,,
justapinch.com,https://justapinch.com,0,,,
aepdc.ir,https://aepdc.ir,0,,,
harman.com,http://harman.com,0,,,
gtaforums.com,https://gtaforums.com,0,,,
ilerna.es,https://ilerna.es,0,,,
zurich.com.my,https://zurich.com.my,0,,,
yondemill.jp,http://yondemill.jp,0,,,
zpn.im,https://zpn.im,0,,,
judge.me,https://judge.me,0,,,
juventusnews24.com,https://juventusnews24.com,0,,,
zkoss.org,https://zkoss.org,0,,,
gsmsandwich.com.ph,https://gsmsandwich.com.ph,0,,,
adsbridge.com,https://adsbridge.com,0,,,
zwangsversteigerung.de,https://zwangsversteigerung.de,0,,,
jungle.world,https://jungle.world,0,,,
yellowpagesvn.com,https://yellowpagesvn.com,0,,,
harempants.com,https://harempants.com,0,,,
han-be.com,https://han-be.com,0,,,
afiatbazar.com,https://afiatbazar.com,0,,,
adlandpro.com,http://adlandpro.com,0,,,
kantapaikka.net,https://kantapaikka.net,0,,,
grip6.com,https://grip6.com,0,,,
gsn.com,https://gsn.com,0,,,
juicestore.com,https://juicestore.com,0,,,
4changeenergy.com,https://4changeenergy.com,0,,,
aeworld.com,https://aeworld.com,0,,,
afeka.ac.il,https://afeka.ac.il,0,,,
hattrick-youthclub.org,https://hattrick-youthclub.org,0,,,
grist.org,https://grist.org,0,,,
