Original Folder Name,New Folder Name,URL,label
about.facebook-page.business-id-145654234324234.com,about.facebook-page.business-id-145654234324234.com,https://about.facebook-page.business-id-145654234324234.com/,1
oactdocs-web-doc.ga,oactdocs-web-doc.ga,https://oactdocs-web-doc.ga/adobe/email/security,1
solutionsksa.com,solutionsksa.com,http://solutionsksa.com/wp-content/uploads/2020/login.php,1
m-secure-facebook.id4546666-listing.com,m-secure-facebook.id4546666-listing.com,http://m-secure-facebook.id4546666-listing.com/,1
www.bossoillwell.com,www.bossoillwell.com,https://www.bossoillwell.com/good/showmessaget/202,1
lplatinum.ru,lplatinum.ru,http://lplatinum.ru/includes/class/651/page.php,1
canblog.co.za,canblog.co.za,http://canblog.co.za/jk/gfilepro/SP12/SP/4CAl5XULIRMFsYEx9S0Pi6zT_7Z2Jr&wbkofO3vDGn1VeHch8BymNtdWaQK/personal.php?loqln=sbmit&id=6098c1092cc982e462f97eb1afde21&session=a17f6e1987a14b16a3c87c4093fb3177,1
truluv.ca,truluv.ca,http://truluv.ca/uhuru/No_cap/FBG/,1
upgd.ddns.net,upgd.ddns.net,https://upgd.ddns.net/bv/index.php,1
mail.pubgmobile.pubgevents2020.com,mail.pubgmobile.pubgevents2020.com,https://mail.pubgmobile.pubgevents2020.com/login/facebook/,1
elmerfortreasurer.org,elmerfortreasurer.org,http://elmerfortreasurer.org/prime/ref=nav_tooltip_redirect/137-2593022-9415216,1
petrogulf.com.kw_duplicate,petrogulf.com.kw_duplicate,http://petrogulf.com.kw/wp-admin/sharefile/Adobe/Adobe/pdf-cloud-sharing/,1
www.churrascariameinhaus.com.br,www.churrascariameinhaus.com.br,http://www.churrascariameinhaus.com.br/novosite/respondi/compte/verifier/Apple.fr/,1
supercentroelfuerte.com,supercentroelfuerte.com,http://supercentroelfuerte.com/P2Y9ZjEmYW1wO2w9ZSZhbXA7aT0zMDQ2NzQma2V5PTA2Njk4ODM=,1
dropbox.bilgenart.com,dropbox.bilgenart.com,http://dropbox.bilgenart.com/374f8469815d864b0a9aa36eec85795f,1
tamilexim.club,tamilexim.club,https://tamilexim.club/wp-content/plugins/aaaaa/sitekey.go.html,1
stluciafloral.com,stluciafloral.com,http://stluciafloral.com/wp-includes/SimplePie/Content/Adobe_page.html,1
textlifestylerookiec.gq_duplicate,textlifestylerookiec.gq_duplicate,https://textlifestylerookiec.gq/documenteOview/rvqjseptt66izwsmtj5rwj6k.php,1
duiliobozic.000webhostapp.com,duiliobozic.000webhostapp.com,http://duiliobozic.000webhostapp.com/,1
fb.com.markeetplace.us,fb.com.markeetplace.us,http://fb.com.markeetplace.us/,1
srisawarakrabi.com,srisawarakrabi.com,https://srisawarakrabi.com/a/att/index.html,1
login.netflix.self-funding-membership.com,login.netflix.self-funding-membership.com,https://login.netflix.self-funding-membership.com/Files/Login.php,1
bluebonneths-web-inv.tk,bluebonneths-web-inv.tk,https://bluebonneths-web-inv.tk/adobe/PDF/security,1
tuyzg65y4l.projects.webpages.one,tuyzg65y4l.projects.webpages.one,https://tuyzg65y4l.projects.webpages.one/,1
vanprint.am,vanprint.am,http://vanprint.am/wp-admin/includes/Alibaba.com/Login.htm,1
maciel.med.br,maciel.med.br,http://maciel.med.br/wp-includes/images/up/form/index.html,1
cgi.ebay.de.annas.id,cgi.ebay.de.annas.id,http://cgi.ebay.de.annas.id/,1
pa-per-doc.ew.r.appspot.com,pa-per-doc.ew.r.appspot.com,https://pa-per-doc.ew.r.appspot.com/,1
careeresl.com,careeresl.com,http://careeresl.com/adobe/adobe/index.php?email=damon@maxforklift.com,1
www.adobereader.cloud_duplicate,www.adobereader.cloud_duplicate,http://www.adobereader.cloud/docushare/,1
ebay-sellers-promotion.free-listings-starting-today-02.live,ebay-sellers-promotion.free-listings-starting-today-02.live,https://ebay-sellers-promotion.free-listings-starting-today-02.live/,1
orasasaaoskset.tk,orasasaaoskset.tk,https://orasasaaoskset.tk/__MACOSX/Comingsoon/sec/nsw%202/data/UntitledNotebook1.html?run=login_cmd&statuts=f17ca2c829680ada2fec9fc87bc5f606d91e8feca2b93d75682e1ec28b16a841,1
adobe-docs.000webhostapp.com,adobe-docs.000webhostapp.com,https://adobe-docs.000webhostapp.com/,1
www.livingwagenyc.org,www.livingwagenyc.org,http://www.livingwagenyc.org/files/poster/scan/pdfonline,1
signnln-eboy.de,signnln-eboy.de,https://signnln-eboy.de/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,1
areczpso.000webhostapp.com,areczpso.000webhostapp.com,https://areczpso.000webhostapp.com/login.htm,1
thedelaneyseniorliving-web-doc.tk,thedelaneyseniorliving-web-doc.tk,http://thedelaneyseniorliving-web-doc.tk/adobe/email/security,1
allpropertyall.com,allpropertyall.com,https://allpropertyall.com/food/BOA/qes.php,1
realestate-agent.page4803184746.com,realestate-agent.page4803184746.com,http://realestate-agent.page4803184746.com/,1
orthotruth.com_duplicate,orthotruth.com_duplicate,http://orthotruth.com/wp-content/upgrade/applekeystoreKey6781688ltunesconnectkey8913/login/billingaddress.php,1
bluebonneths-web-doc.ga_duplicate,bluebonneths-web-doc.ga_duplicate,https://bluebonneths-web-doc.ga/adobe/email/security,1
www.artesacracremona.it,www.artesacracremona.it,http://www.artesacracremona.it/ionos/login_error.php?session55be87f9ea2228,1
m.g2234.com,m.g2234.com,http://m.g2234.com/,1
paramounthcla-online-pdf-doc.ml,paramounthcla-online-pdf-doc.ml,https://paramounthcla-online-pdf-doc.ml/adobe/pdf/service,1
mail.orthotruth.com,mail.orthotruth.com,http://mail.orthotruth.com/wp-content/upgrade/applekeystoreKey6781688ltunesconnectkey8913/login/,1
rac3dspbd.com_duplicate,rac3dspbd.com_duplicate,https://rac3dspbd.com/boa/bankofamerica/d46f48c5/overviewshn.php?cmd=_account-details&session=9b4aae7ebdadd7f4f0632e727a4a59dd&dispatch=51c0187cf7908812037f7507a18e0f5f3ccab187,1
clgdelivers-auth.ml,clgdelivers-auth.ml,http://clgdelivers-auth.ml/adobe/email/security,1
dresdenrestaurant.xyz,dresdenrestaurant.xyz,https://dresdenrestaurant.xyz/gordon/One-Drive-Arab/One-Drive-Arab/oneddrive/index.php,1
techvelty.com,techvelty.com,http://techvelty.com/wp-includes/widgets/contact/Login/complete.php,1
municastilla.gob.pe,municastilla.gob.pe,https://municastilla.gob.pe/biblioteca/slider/css/tmp/bofmerica/inf-card.php,1
www.adobereader.cloud,www.adobereader.cloud,http://www.adobereader.cloud/docushare/login2.php?33e26e1599769202706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c706ac1e89d31c73c32e644ab3bfd401c,1
paperearn.com,paperearn.com,https://paperearn.com/wp-includes/ionos/message/cmd-login=ca34bf1005b905c9f32588e9cf821582/validate.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj&email=,1
alfazzaland.com,alfazzaland.com,http://alfazzaland.com/wp-content/plugins/lnc/lnc/ticket/fdf4111d586f5e286279b9d66/complete.php?ip=129.232.167.211,1
fbkrelamarketplace.reealtorpropeertys.us_duplicate,fbkrelamarketplace.reealtorpropeertys.us_duplicate,https://fbkrelamarketplace.reealtorpropeertys.us/view-signin.php?facebook_com=&mUniqueID=629148641,1
bit.do,bit.do,http://bit.do/fHhng,1
mail.sofia.ai,mail.sofia.ai,http://mail.sofia.ai/wp/alibaba/vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc.php,1
presente.pubguc.world,presente.pubguc.world,http://presente.pubguc.world/,1
middough-auth.gq,middough-auth.gq,http://middough-auth.gq/adobe/email/security,1
m.4everproxy.com,m.4everproxy.com,http://m.4everproxy.com/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tL2xvZ2luLnBocD9uZXh0PWh0dHBzJTNBJTJGJTJGbW9iaWxlLmZhY2Vib29rLmNvbSUyRm5vdGlmaWNhdGlvbnMucGhwJTNGcmVmX2NvbXBvbmVudCUzRG1iYXNpY19ob21lX2hlYWRlciUyNnJlZl9wYWdlJTNEJTI1MkZ3YXAlMjUyRmhvbWUucGhwJTI2cmVmaWQlM0Q3JnJlZnNyYz1odHRwcyUzQSUyRiUyRm1vYmlsZS5mYWNlYm9vay5jb20lMkZub3RpZmljYXRpb25zLnBocCZyZWZpZD03JnJlZl9jb21wb25lbnQ9bWJhc2ljX2hvbWVfaGVhZGVyJl9yZHI-,1
peterlarsenpan.de,peterlarsenpan.de,http://peterlarsenpan.de/ms/Adobe1/Adobe1,1
35.188.36.185,35.188.36.185,http://35.188.36.185/facebook/27-03-2020/facebook.com/website,1
marketplace-43742323.com,marketplace-43742323.com,http://marketplace-43742323.com/,1
thedelaneyseniorliving-web-doc.ml,thedelaneyseniorliving-web-doc.ml,http://thedelaneyseniorliving-web-doc.ml/adobe/email/security,1
shadetreetechnology.com_duplicate,shadetreetechnology.com_duplicate,http://shadetreetechnology.com/V4/validation/e205674e4a48487c35feb5d1abf2423f,1
office.com.office365.psfc-o365.skyhigh8831.myshn.net,office.com.office365.psfc-o365.skyhigh8831.myshn.net,http://office.com.office365.psfc-o365.skyhigh8831.myshn.net/,1
conforta.me,conforta.me,http://conforta.me/wp99/wp-content/Apple-ID.html,1
viewmyphotos.plantarinapoli.com,viewmyphotos.plantarinapoli.com,http://viewmyphotos.plantarinapoli.com/error.php,1
paterehab-pdf-doc.ml,paterehab-pdf-doc.ml,https://paterehab-pdf-doc.ml/adobe/pdf/service,1
krim-transfer.ru,krim-transfer.ru,http://krim-transfer.ru/document/adobe/,1
limasierraranch.com,limasierraranch.com,http://limasierraranch.com/u/att/index.html,1
ekofuel.org,ekofuel.org,http://ekofuel.org/god/pdf%20manual/index.html,1
magischer-garten.de,magischer-garten.de,http://magischer-garten.de/modules/jmsslider/views/img/layers/none/post/china/logistic/intraship/emss.php?l=_jehfuq_vjoxk0qwhtogydw1774256418,1
serv-acamai.com,serv-acamai.com,http://serv-acamai.com/1und1/de/index.php,1
zhw.aba.vg,zhw.aba.vg,http://zhw.aba.vg/,1
beautiinthecity.com,beautiinthecity.com,https://beautiinthecity.com/error/2020boa/Home/index.php,1
part.eyrehead.com,part.eyrehead.com,https://part.eyrehead.com/plm?pq=ZH9wlG9qbGKclbGlkm1laHZxYKCDomZkaWKjY31y/carsten.krueger%40deinurlaub24.de,1
massanuttenbikerental.com,massanuttenbikerental.com,http://massanuttenbikerental.com/office/html,1
travelvsem.ru,travelvsem.ru,http://travelvsem.ru/c/at/Indexxatt.htm,1
archiestore.co.za,archiestore.co.za,http://archiestore.co.za/wp-content/plugins/Absa/Absa_Payment/_CqMvqmRHpzBVZGlxKpbsfwQTKRNNsBtqhdXsvKhsmtKSQMGStprFPPWgsSfkqrKZFBKmVCFvWLB_/_a4d5885911e7f4ea863ecce180388e169a39e4c714f1a99cb3376c2b706fe0b7a.php?8=&accessToFile=valid&fileAccess=25220&encryptedCookie=cc5dcea535063e842beb2b02d42556ea&u=fe12b46c88728fbfdb88261f1c64e755&connecting=ea9615aa0ad5bda4dceb0db321142960&phaseAccess=6b5e61b4e04cfb3636d8c8eb64286cc6&p=e5b175e7a9c36615835293af13f09b4b,1
beauty4her.co.za,beauty4her.co.za,http://beauty4her.co.za/wp-content/plugins/post/china/logistics/ems.php,1
ardillaproducciones.cl,ardillaproducciones.cl,http://ardillaproducciones.cl/wp-includes/theme-compats/adobe/pdfonline/adobe.php?.rand=launch.adobepdfproductsonline.com.aspx,1
middough-auth.ga,middough-auth.ga,http://middough-auth.ga/adobe/email/security,1
fiuhhgui.cf,fiuhhgui.cf,https://fiuhhgui.cf/000/nsw/data/UntitledNotebook1.html?run=login_cmd,1
98081017037-dot-oppaiwiuwe.rj.r.appspot.com,98081017037-dot-oppaiwiuwe.rj.r.appspot.com,https://98081017037-dot-oppaiwiuwe.rj.r.appspot.com/,1
ycz9265.000webhostapp.com,ycz9265.000webhostapp.com,https://ycz9265.000webhostapp.com/alibaba/login.alibaba.com/login.alibaba.com/index.htm,1
realestateinvestordatabase.com,realestateinvestordatabase.com,http://realestateinvestordatabase.com/wp-content/plugins/portfolio-cpt/tax/login.php,1
menon.org.gr,menon.org.gr,http://menon.org.gr/test,1
maciel.med.br_duplicate,maciel.med.br_duplicate,http://maciel.med.br/wp-includes/images/up/form/confirm.htm,1
95469149680-dot-oppaiwiuwe.rj.r.appspot.com,95469149680-dot-oppaiwiuwe.rj.r.appspot.com,http://95469149680-dot-oppaiwiuwe.rj.r.appspot.com/,1
animalwelfareinc.org,animalwelfareinc.org,http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/index.php,1
cpcontacts.serviceupgrade.ga,cpcontacts.serviceupgrade.ga,http://cpcontacts.serviceupgrade.ga/ionos/authenticate,1
alanetterfiles.000webhostapp.com,alanetterfiles.000webhostapp.com,http://alanetterfiles.000webhostapp.com/,1
jaywatsonfiles.000webhostapp.com,jaywatsonfiles.000webhostapp.com,http://jaywatsonfiles.000webhostapp.com/,1
realestateinvestordatabase.com_duplicate,realestateinvestordatabase.com_duplicate,http://realestateinvestordatabase.com/wp-content/uploads/2019/12/login.php,1
www.bossoillwell.com_duplicate,www.bossoillwell.com_duplicate,https://www.bossoillwell.com/good/showmessaget/302,1
mexnoticias.mx,mexnoticias.mx,http://mexnoticias.mx/de/cgi/login/?m=ai5sdwvzy2hlckbic2dtymguy29t,1
173.82.143.219,173.82.143.219,http://173.82.143.219/Billing.php,1
contractcomplianceservices.com,contractcomplianceservices.com,http://contractcomplianceservices.com/tuvera/index.php,1
signln-eboy.de,signln-eboy.de,https://signln-eboy.de/,1
upliftmepk.com,upliftmepk.com,http://upliftmepk.com/amz5/b8473/,1
u449222428.ha003.t.justns.ru,u449222428.ha003.t.justns.ru,http://u449222428.ha003.t.justns.ru/xsuuportx10/profiles/process.php?dispatch=,1
dallascityhall-inv-auth.tk,dallascityhall-inv-auth.tk,http://dallascityhall-inv-auth.tk/adobe/email/invoice,1
app-eventdisable.serveirc.com,app-eventdisable.serveirc.com,https://app-eventdisable.serveirc.com/_,1
alfazzaland.com_duplicate,alfazzaland.com_duplicate,http://alfazzaland.com/wp-content/plugins/lnc/lnc/ticket/fdf4111d586f5e286279b9d66/payment.php?ip=129.232.167.211,1
grgpng.dynu.net,grgpng.dynu.net,https://grgpng.dynu.net/repairs,1
petrogulf.com.kw,petrogulf.com.kw,http://petrogulf.com.kw/wp-admin/sharefile/Adobe/Adobe/pdf-cloud-sharing,1
fbkrelamarketplace.reealtorpropeertys.us,fbkrelamarketplace.reealtorpropeertys.us,https://fbkrelamarketplace.reealtorpropeertys.us/view-signin.php,1
meljackson.net,meljackson.net,http://meljackson.net/SharePoint/pdf.php?l=_JeHFUq_VJOXK0QWHtoGYDw_payment-TTcopy,1
reberryllla11.com_duplicate,reberryllla11.com_duplicate,https://reberryllla11.com/ama/mazon/amazon/signin.php,1
atandtweb.weebly.com,atandtweb.weebly.com,https://atandtweb.weebly.com/,1
mail.diyar.uz,mail.diyar.uz,http://mail.diyar.uz/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-raiuyyuuft.fmd.html,1
loreal.oh-wear.com_duplicate,loreal.oh-wear.com_duplicate,https://loreal.oh-wear.com/AU/Adobe2019,1
amazon.co.uk.6l0i.ru,amazon.co.uk.6l0i.ru,https://amazon.co.uk.6l0i.ru/f/index.php,1
textlifestylerookiec.gq,textlifestylerookiec.gq,http://textlifestylerookiec.gq/documenteOview/rvqjseptt66izwsmtj5rwj6k.php?cmd=_view-details&sssion=ab4e7b8ada765e3998e1c3fed7d1c8b2&dispatch=bd89e176211ca82cac304ab8cb3a144ad7c66202,1
kerimburski.5v.pl,kerimburski.5v.pl,http://kerimburski.5v.pl/,1
dmy.360degreehosting.com,dmy.360degreehosting.com,http://dmy.360degreehosting.com/x/veiwonline/AdobeV20/invoice.php/resources/admin/fckeditor/admin/admin/admin/login/adm/files,1
proctor0000h.000webhostapp.com,proctor0000h.000webhostapp.com,https://proctor0000h.000webhostapp.com/login.php,1
lamarzocco.com.pk,lamarzocco.com.pk,http://lamarzocco.com.pk/EMS/EMS%20POST/post/china/logistic/intraship/emss.php,1
accedissl.naptel.net,accedissl.naptel.net,https://accedissl.naptel.net/sing.ins.ebyson.desdfdff.5rgdfgfdfgd7e42a51529/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,1
solutionsksa.com_duplicate,solutionsksa.com_duplicate,http://solutionsksa.com/wp-content/uploads/2020,1
footballconvo.co.za,footballconvo.co.za,https://footballconvo.co.za/wp-content/Apple-ID.html,1
caviarkelp.com,caviarkelp.com,http://caviarkelp.com/adobe/acrobat/view.php,1
adobe-docs.000webhostapp.com_duplicate,adobe-docs.000webhostapp.com_duplicate,http://adobe-docs.000webhostapp.com/login/sign-in.php,1
raymondreich.com,raymondreich.com,http://raymondreich.com/quotation/Validation,1
m-facebook-profile.item4324853.com_duplicate,m-facebook-profile.item4324853.com_duplicate,https://m-facebook-profile.item4324853.com/7FTltbAd9c,1
sow101.com,sow101.com,http://sow101.com/new/Adobe%20final%20auto/view/login.php?cmd=login_submit&amp;id=7fdafaf6c0067e107c18d1fc0c2aaa057fdafaf6c0067e107c18d1fc0c2aaa05,1
proxima-net.com,proxima-net.com,http://proxima-net.com/0193/webscr/,1
azzelia.com,azzelia.com,http://azzelia.com/css/ado.htm?cmd=login_submit&amp;id=c6a8f79527e072fb0036c5046c380623c6a8f79527e072fb0036c5046c380623&amp;session=c6a8f79527e072fb0036c5046c380623c6a8f79527e072fb0036c5046c380623,1
fbkrelatormarketplace.realtomarkrpopertys.us,fbkrelatormarketplace.realtomarkrpopertys.us,https://fbkrelatormarketplace.realtomarkrpopertys.us/view-signin.php?facebook_com=&mUniqueID=906838899,1
passportalibaba.gearhostpreview.com,passportalibaba.gearhostpreview.com,http://passportalibaba.gearhostpreview.com/alibaba.com/icbu_login.html,1
proyekto-x.com,proyekto-x.com,http://proyekto-x.com/toy/Indexxatt/Indexxatt.htm,1
education2019.com,education2019.com,https://education2019.com/mazon/amazon/,1
lomeshdave.com,lomeshdave.com,http://lomeshdave.com/wp-includes/docx/Kasafinal/fud/d56655bde5f2c0353255b1970a61721d,1
johanlochner-files.000webhostapp.com,johanlochner-files.000webhostapp.com,http://johanlochner-files.000webhostapp.com/,1
arvzsozs.000webhostapp.com,arvzsozs.000webhostapp.com,https://arvzsozs.000webhostapp.com/login.htm,1
centerofbiopolitics.com,centerofbiopolitics.com,https://centerofbiopolitics.com/zx/xca/qw/modifi/modifi/yx/d/indexa.php,1
orthotruth.com,orthotruth.com,http://orthotruth.com/wp-content/upgrade/applekeystoreKey6781688ltunesconnectkey8913/login/billingcards.php?id=update_payment?457670614ab7780a11b7f5ef8d04187ed2378300386a774fcb134dd92d9fe1d9,1
animalwelfareinc.org_duplicate,animalwelfareinc.org_duplicate,http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/error.php,1
being-in-contact.de,being-in-contact.de,https://being-in-contact.de/voice/otk.php?authlink=offb231101,1
track-au.newmagz.com,track-au.newmagz.com,http://track-au.newmagz.com/ga/click/2-105738506-5019-162469-297725-199357-9373c41463-a17f4c1ae3,1
beautiinthecity.com_duplicate,beautiinthecity.com_duplicate,https://beautiinthecity.com/error/2020boa/Home/security.php?cmd=_account-details&session=145fe50ac3dba021a11f83c2f6976560&dispatch=b3dd71ed0608bdb2393f9f0c77dc4af7c686a741,1
smartsolutions.ke,smartsolutions.ke,http://smartsolutions.ke/wp-admin/js/post/china/logistic/intraship/emss.php,1
joinremi.com,joinremi.com,https://joinremi.com/am/chinaEMS/china/logistic/intraship/emss.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=kys41111@hanmail.net,1
effafrica.org_duplicate,effafrica.org_duplicate,https://effafrica.org/wp-content/redirection/Netflix_update/d6baf65e0b240ce177cf70da146c8dc8/signin.php?country=US-United+States&amp;lang=en,1
att.jpdmi.com,att.jpdmi.com,https://att.jpdmi.com/2019/500255-LP/index.php?acct=915902553,1
cynthialoy.com,cynthialoy.com,http://cynthialoy.com/.invoice/login.php,1
unionheightsresidental.com,unionheightsresidental.com,http://unionheightsresidental.com/file,1
thedelaneyseniorliving-web-doc.tk_duplicate,thedelaneyseniorliving-web-doc.tk_duplicate,http://thedelaneyseniorliving-web-doc.tk/adobe/email/security,1
thelegacywb-web-inv.tk,thelegacywb-web-inv.tk,https://thelegacywb-web-inv.tk/adobe/PDF/security/,1
reberryllla11.com,reberryllla11.com,http://reberryllla11.com/ama/mazon/amazon/,1
rangsltdinventory.com,rangsltdinventory.com,https://rangsltdinventory.com/wp-sales/1/cmd-login=605754a1308a2bdf98ccdc9e2b21f3cd/index.php,1
auditorycornelia.com,auditorycornelia.com,https://auditorycornelia.com/404.shtml,1
facebook.kangleigeeks.in,facebook.kangleigeeks.in,http://facebook.kangleigeeks.in/,1
siffjeddah.com,siffjeddah.com,http://siffjeddah.com/upload/login.alibaba/images/login.htm,1
